Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15766,13/7/19 18:30,Mixed Starter,1,5.95,5
15766,13/7/19 18:30,Tandoori Fish,1,5.95,5
15766,13/7/19 18:30,Paneer Shaslick,1,9.95,5
15765,13/7/19 18:28,Plain Naan,1,2.6,4
15765,13/7/19 18:28,Garlic Naan,1,2.95,4
15765,13/7/19 18:28,Tarka Dall,1,5.95,4
15765,13/7/19 18:28,Chicken Karahi,1,8.95,4
15764,13/7/19 17:50,Garlic Naan,1,2.95,3
15764,13/7/19 17:50,Mushroom Rice,1,3.95,3
15764,13/7/19 17:50,Chicken Tikka Masala,1,8.95,3
15763,13/7/19 17:45,Plain Papadum,2,0.8,6
15763,13/7/19 17:45,Peshwari Naan,1,2.95,6
15763,13/7/19 17:45,Pilau Rice,1,2.95,6
15763,13/7/19 17:45,Onion Bhajee,1,3.95,6
15763,13/7/19 17:45,Bhuna - Chicken,1,8.95,6
15763,13/7/19 17:45,Korma - Chicken,1,8.95,6
15762,13/7/19 17:36,Prawn Puree,1,4.95,3
15762,13/7/19 17:36,Lamb Tikka Garlic,1,8.95,3
15762,13/7/19 17:36,Chicken Tikka Karahi,1,9.95,3
15761,13/7/19 17:22,Mango Chutney,1,0.5,5
15761,13/7/19 17:22,Plain Naan,1,2.6,5
15761,13/7/19 17:22,Garlic Naan,1,2.95,5
15761,13/7/19 17:22,Pilau Rice,2,2.95,5
15761,13/7/19 17:22,Chicken Tikka Masala,2,8.95,5
15760,13/7/19 17:17,Mango Chutney,1,0.5,5
15760,13/7/19 17:17,Plain Papadum,1,0.8,5
15760,13/7/19 17:17,Pilau Rice,1,2.95,5
15760,13/7/19 17:17,Keema Naan,1,2.95,5
15760,13/7/19 17:17,Chicken Chilli Garlic,1,9.95,5
15759,13/7/19 16:35,Chapati,2,1.95,6
15759,13/7/19 16:35,Puree,1,1.95,6
15759,13/7/19 16:35,Mushroom Rice,1,3.95,6
15759,13/7/19 16:35,Bombay Aloo,1,5.95,6
15759,13/7/19 16:35,Korma - Chicken,1,8.95,6
15759,13/7/19 16:35,Dhansak - Chicken,1,8.95,6
15758,12/7/19 22:24,Vegetable Rice,1,3.95,4
15758,12/7/19 22:24,Royal Paneer,1,5.95,4
15758,12/7/19 22:24,Saag Aloo,1,5.95,4
15758,12/7/19 22:24,Chicken Biryani,1,9.95,4
15756,12/7/19 21:13,Meat Samosa,1,3.95,4
15756,12/7/19 21:13,Sheek Kebab,1,4.95,4
15756,12/7/19 21:13,Chicken Biryani,1,9.95,4
15756,12/7/19 21:13,Lamb Biryani,1,9.95,4
15755,12/7/19 19:56,Plain Rice,1,2.95,5
15755,12/7/19 19:56,Special Fried Rice,1,3.95,5
15755,12/7/19 19:56,Saag Aloo,1,5.95,5
15755,12/7/19 19:56,Paneer Tikka Balti,1,10.95,5
15755,12/7/19 19:56,Bhuna - King Prawn,1,12.95,5
15754,12/7/19 19:54,Mint Sauce,2,0.5,7
15754,12/7/19 19:54,Plain Papadum,2,0.8,7
15754,12/7/19 19:54,Garlic Naan,1,2.95,7
15754,12/7/19 19:54,Onion Bhajee,1,3.95,7
15754,12/7/19 19:54,Bengal Salad,1,3.95,7
15754,12/7/19 19:54,Lamb Tikka Pasanda,1,8.95,7
15754,12/7/19 19:54,Persian Lamb Biryani,1,10.95,7
15753,12/7/19 19:51,Pilau Rice,1,2.95,3
15753,12/7/19 19:51,Mushroom Rice,1,3.95,3
15753,12/7/19 19:51,Korma - Chicken,2,8.95,3
15752,12/7/19 19:46,Onion Naan,1,2.95,5
15752,12/7/19 19:46,Special Fried Rice,1,3.95,5
15752,12/7/19 19:46,Chicken Tikka,1,4.95,5
15752,12/7/19 19:46,Lamb Tikka,1,4.95,5
15752,12/7/19 19:46,Bhuna - Chicken Tikka,1,8.95,5
15751,12/7/19 19:46,Onion Naan,1,2.95,5
15751,12/7/19 19:46,Garlic Naan,1,2.95,5
15751,12/7/19 19:46,Mixed Starter,1,5.95,5
15751,12/7/19 19:46,Lamb Rezala,1,9.95,5
15751,12/7/19 19:46,Lamb Shashlick Curry,1,12.95,5
15750,12/7/19 19:45,Saag Paneer,1,5.95,2
15750,12/7/19 19:45,Lamb Biryani,1,9.95,2
15749,12/7/19 19:21,Tandoori Roti,2,2.6,4
15749,12/7/19 19:21,French Fries,1,3.95,4
15749,12/7/19 19:21,Vegetable Biryani,1,9.95,4
15749,12/7/19 19:21,Vegetable Balti,1,9.95,4
15748,12/7/19 19:18,Mango Chutney,1,0.5,8
15748,12/7/19 19:18,Plain Papadum,4,0.8,8
15748,12/7/19 19:18,Plain Naan,1,2.6,8
15748,12/7/19 19:18,Plain Rice,1,2.95,8
15748,12/7/19 19:18,Chicken Tikka,1,4.95,8
15748,12/7/19 19:18,Chicken Pakora,1,5.95,8
15748,12/7/19 19:18,Mushroom Bhajee,1,5.95,8
15748,12/7/19 19:18,Korma - Chicken,1,8.95,8
15747,12/7/19 19:09,Plain Rice,1,2.95,7
15747,12/7/19 19:09,Peshwari Naan,1,2.95,7
15747,12/7/19 19:09,Keema Naan,1,2.95,7
15747,12/7/19 19:09,Keema Rice,1,3.95,7
15747,12/7/19 19:09,Dhansak - Chicken,1,8.95,7
15747,12/7/19 19:09,Korma - Chicken,1,8.95,7
15747,12/7/19 19:09,Korma - Chicken Tikka,1,8.95,7
15746,12/7/19 18:54,Mushroom Rice,1,3.95,4
15746,12/7/19 18:54,Chicken Chaat,1,4.95,4
15746,12/7/19 18:54,Saag Aloo,1,5.95,4
15746,12/7/19 18:54,Chicken Tikka Masala,1,8.95,4
15745,12/7/19 18:46,Plain Rice,2,2.95,4
15745,12/7/19 18:46,Tarka Dall,1,5.95,4
15745,12/7/19 18:46,Chicken Tikka Biryani,1,10.95,4
15745,12/7/19 18:46,Persian Lamb Biryani,1,10.95,4
15744,12/7/19 18:19,Chapati,1,1.95,4
15744,12/7/19 18:19,Egg Rice,1,3.95,4
15744,12/7/19 18:19,Onion Bhajee,1,3.95,4
15744,12/7/19 18:19,Saag - Chicken,1,8.95,4
15743,12/7/19 17:38,Plain Naan,1,2.6,6
15743,12/7/19 17:38,Keema Naan,2,2.95,6
15743,12/7/19 17:38,Pilau Rice,1,2.95,6
15743,12/7/19 17:38,Madras - Lamb,1,7.95,6
15743,12/7/19 17:38,Chicken Tikka (Main),1,8.95,6
15743,12/7/19 17:38,Korma - Chicken Tikka,1,8.95,6
15742,12/7/19 17:23,Keema Naan,1,2.95,5
15742,12/7/19 17:23,Mushroom Rice,1,3.95,5
15742,12/7/19 17:23,Bombay Aloo,2,5.95,5
15742,12/7/19 17:23,Chicken Tikka Jalfrezi,1,8.95,5
15742,12/7/19 17:23,Bhuna - Chicken,1,8.95,5
15741,12/7/19 17:19,Chapati,1,1.95,7
15741,12/7/19 17:19,Pilau Rice,1,2.95,7
15741,12/7/19 17:19,Garlic Naan,1,2.95,7
15741,12/7/19 17:19,Mushroom Rice,1,3.95,7
15741,12/7/19 17:19,Chicken Chaat,1,4.95,7
15741,12/7/19 17:19,Chicken Tikka Masala,3,8.95,7
15741,12/7/19 17:19,Chicken Shashlick Curry,1,12.95,7
15740,12/7/19 16:59,Plain Naan,4,2.6,5
15740,12/7/19 16:59,Onion Bhajee,1,3.95,5
15740,12/7/19 16:59,Tandoori Chicken Masala,1,8.95,5
15740,12/7/19 16:59,Chicken Karahi,1,8.95,5
15740,12/7/19 16:59,Korma - Chicken,1,8.95,5
15739,11/7/19 22:01,Puree,1,1.95,6
15739,11/7/19 22:01,Pilau Rice,1,2.95,6
15739,11/7/19 22:01,Keema Naan,1,2.95,6
15739,11/7/19 22:01,Vegetable Rice,1,3.95,6
15739,11/7/19 22:01,King Prawn Puree,1,5.95,6
15739,11/7/19 22:01,Curry - Chicken,1,7.95,6
15738,11/7/19 21:17,Keema Naan,1,2.95,3
15738,11/7/19 21:17,Raitha,1,2.95,3
15738,11/7/19 21:17,Lamb Tikka Biryani,1,10.95,3
15736,11/7/19 19:37,Plain Papadum,4,0.8,4
15736,11/7/19 19:37,Plain Rice,2,2.95,4
15736,11/7/19 19:37,Mushroom Bhajee,1,5.95,4
15736,11/7/19 19:37,Chicken Tikka Karahi,1,9.95,4
15735,11/7/19 19:33,Mango Chutney,2,0.5,18
15735,11/7/19 19:33,Mint Sauce,2,0.5,18
15735,11/7/19 19:33,Onion Chutney,2,0.5,18
15735,11/7/19 19:33,Plain Papadum,6,0.8,18
15735,11/7/19 19:33,Chapati,2,1.95,18
15735,11/7/19 19:33,Plain Naan,1,2.6,18
15735,11/7/19 19:33,Plain Rice,1,2.95,18
15735,11/7/19 19:33,Garlic Naan,1,2.95,18
15735,11/7/19 19:33,Mushroom Rice,2,3.95,18
15735,11/7/19 19:33,Onion Bhajee,2,3.95,18
15735,11/7/19 19:33,Keema Rice,1,3.95,18
15735,11/7/19 19:33,Bombay Aloo,1,5.95,18
15735,11/7/19 19:33,Cauliflower Bhajee,1,5.95,18
15735,11/7/19 19:33,Korma - Chicken,1,8.95,18
15735,11/7/19 19:33,Dupiaza - Lamb,1,8.95,18
15735,11/7/19 19:33,Chicken Tikka Jalfrezi,1,8.95,18
15735,11/7/19 19:33,Dupiaza - Chicken,1,8.95,18
15735,11/7/19 19:33,Chicken Tikka (Main),1,8.95,18
15734,11/7/19 19:33,Garlic Naan,2,2.95,5
15734,11/7/19 19:33,Prawn Puree,1,4.95,5
15734,11/7/19 19:33,Chicken Tikka Masala,1,8.95,5
15734,11/7/19 19:33,Chicken Chilli Garlic,1,9.95,5
15734,11/7/19 19:33,Vegetable Biryani,1,9.95,5
15733,11/7/19 19:18,Special Fried Rice,1,3.95,3
15733,11/7/19 19:18,Egg Paratha,1,3.95,3
15733,11/7/19 19:18,Chicken Balti,1,9.95,3
15732,11/7/19 18:49,Kulcha Naan,1,2.95,4
15732,11/7/19 18:49,Vegetable Rice,1,3.95,4
15732,11/7/19 18:49,Saag Paneer,1,5.95,4
15732,11/7/19 18:49,Korma - Chicken,2,8.95,4
15731,11/7/19 18:43,Red Sauce,1,0.5,8
15731,11/7/19 18:43,Mango Chutney,1,0.5,8
15731,11/7/19 18:43,Plain Papadum,2,0.8,8
15731,11/7/19 18:43,Garlic Naan,1,2.95,8
15731,11/7/19 18:43,Pilau Rice,1,2.95,8
15731,11/7/19 18:43,Mixed Starter,1,5.95,8
15731,11/7/19 18:43,Dhansak - Chicken,1,8.95,8
15731,11/7/19 18:43,Pathia - Chicken,1,8.95,8
15730,11/7/19 18:30,Chapati,2,1.95,4
15730,11/7/19 18:30,Aloo Gobi,1,5.95,4
15730,11/7/19 18:30,Vegetable Biryani,1,9.95,4
15730,11/7/19 18:30,Chicken Biryani,1,9.95,4
15729,11/7/19 18:27,Mango Chutney,2,0.5,7
15729,11/7/19 18:27,Plain Naan,2,2.6,7
15729,11/7/19 18:27,French Fries,1,3.95,7
15729,11/7/19 18:27,Bombay Aloo,1,5.95,7
15729,11/7/19 18:27,Chicken Tikka (Main),1,8.95,7
15729,11/7/19 18:27,Sheek Kebab (Main),1,8.95,7
15729,11/7/19 18:27,Lamb Tikka (Main),1,8.95,7
15728,11/7/19 18:19,Pilau Rice,1,2.95,6
15728,11/7/19 18:19,Bottle Coke,1,2.95,6
15728,11/7/19 18:19,Paratha,1,2.95,6
15728,11/7/19 18:19,Mixed Starter,1,5.95,6
15728,11/7/19 18:19,Saag Aloo,1,5.95,6
15728,11/7/19 18:19,Bhuna - Lamb,1,8.95,6
15726,11/7/19 17:23,Plain Rice,1,2.95,7
15726,11/7/19 17:23,Garlic Naan,2,2.95,7
15726,11/7/19 17:23,Saag Rice,1,3.95,7
15726,11/7/19 17:23,Chana Masala,1,5.95,7
15726,11/7/19 17:23,Madras - Chicken,1,7.95,7
15726,11/7/19 17:23,Lamb Tikka (Main),1,8.95,7
15726,11/7/19 17:23,Curry - Prawn,1,8.95,7
15725,10/7/19 21:33,Plain Rice,1,2.95,2
15725,10/7/19 21:33,Chicken Tikka Masala,1,8.95,2
15724,10/7/19 19:28,Masala Sauce,1,3.95,3
15724,10/7/19 19:28,Lamb Tikka (Main),1,8.95,3
15724,10/7/19 19:28,Chicken Tikka Biryani,1,10.95,3
15723,10/7/19 19:24,Mango Chutney,2,0.5,8
15723,10/7/19 19:24,Onion Chutney,1,0.5,8
15723,10/7/19 19:24,Plain Papadum,4,0.8,8
15723,10/7/19 19:24,Plain Naan,2,2.6,8
15723,10/7/19 19:24,Plain Rice,1,2.95,8
15723,10/7/19 19:24,Onion Bhajee,1,3.95,8
15723,10/7/19 19:24,French Fries,1,3.95,8
15723,10/7/19 19:24,Chicken Roshni,2,9.95,8
15721,10/7/19 18:25,Mint Sauce,1,0.5,9
15721,10/7/19 18:25,Lime Pickle,1,0.5,9
15721,10/7/19 18:25,Plain Naan,1,2.6,9
15721,10/7/19 18:25,Pilau Rice,1,2.95,9
15721,10/7/19 18:25,Peshwari Naan,1,2.95,9
15721,10/7/19 18:25,Lemon Rice,1,3.95,9
15721,10/7/19 18:25,Korma - Chicken,1,8.95,9
15721,10/7/19 18:25,Lamb Tikka Jalfrezi,1,8.95,9
15721,10/7/19 18:25,Chicken Biryani,1,9.95,9
15720,10/7/19 18:17,Onion Chutney,1,0.5,6
15720,10/7/19 18:17,Mint Sauce,1,0.5,6
15720,10/7/19 18:17,Spicy Papadum,2,0.8,6
15720,10/7/19 18:17,Plain Papadum,2,0.8,6
15720,10/7/19 18:17,Plain Rice,1,2.95,6
15720,10/7/19 18:17,Vindaloo - Chicken,1,7.95,6
15719,10/7/19 18:13,Chapati,2,1.95,5
15719,10/7/19 18:13,Raitha,1,2.95,5
15719,10/7/19 18:13,Meat Samosa,1,3.95,5
15719,10/7/19 18:13,Sheek Kebab (Main),1,8.95,5
15719,10/7/19 18:13,Chicken Tikka (Main),1,8.95,5
15717,9/7/19 19:57,Mango Chutney,1,0.5,4
15717,9/7/19 19:57,Garlic Naan,1,2.95,4
15717,9/7/19 19:57,Vegetable Rice,1,3.95,4
15717,9/7/19 19:57,Pathia - Chicken,1,8.95,4
15716,9/7/19 19:45,Keema Naan,1,2.95,2
15716,9/7/19 19:45,Peshwari Naan,1,2.95,2
15715,9/7/19 19:19,Onion Chutney,1,0.5,5
15715,9/7/19 19:19,Spicy Papadum,1,0.8,5
15715,9/7/19 19:19,Chapati,1,1.95,5
15715,9/7/19 19:19,Plain Rice,1,2.95,5
15715,9/7/19 19:19,Chicken Tikka Jalfrezi,1,8.95,5
15714,9/7/19 19:04,Plain Papadum,3,0.8,5
15714,9/7/19 19:04,Pilau Rice,2,2.95,5
15714,9/7/19 19:04,Meat Samosa,1,3.95,5
15714,9/7/19 19:04,Madras - Chicken,1,7.95,5
15714,9/7/19 19:04,Tandoori King Prawn Garlic,1,12.95,5
15713,9/7/19 18:52,Puree,3,1.95,2
15713,9/7/19 18:52,Chana Masala,2,5.95,2
15712,9/7/19 18:14,Mango Chutney,2,0.5,7
15712,9/7/19 18:14,Mint Sauce,1,0.5,7
15712,9/7/19 18:14,Plain Papadum,4,0.8,7
15712,9/7/19 18:14,Plain Naan,1,2.6,7
15712,9/7/19 18:14,French Fries,1,3.95,7
15712,9/7/19 18:14,Royal Paneer,1,5.95,7
15712,9/7/19 18:14,Tandoori Mixed Grill,1,11.95,7
15711,9/7/19 17:41,Red Sauce,1,0.5,4
15711,9/7/19 17:41,Plain Naan,1,2.6,4
15711,9/7/19 17:41,Keema Naan,1,2.95,4
15711,9/7/19 17:41,Lamb Tikka Masala,1,8.95,4
15710,9/7/19 17:40,Garlic Naan,1,2.95,6
15710,9/7/19 17:40,Peshwari Naan,1,2.95,6
15710,9/7/19 17:40,Pilau Rice,1,2.95,6
15710,9/7/19 17:40,Muttar Paneer,1,5.95,6
15710,9/7/19 17:40,Saag Bhajee,1,5.95,6
15710,9/7/19 17:40,Lamb Karahi,1,8.95,6
15709,9/7/19 16:36,Pilau Rice,1,2.95,4
15709,9/7/19 16:36,Bombay Aloo,1,5.95,4
15709,9/7/19 16:36,Korma - Chicken,1,8.95,4
15709,9/7/19 16:36,Rogon - Lamb,1,8.95,4
15708,8/7/19 21:56,Plain Naan,1,2.6,7
15708,8/7/19 21:56,Bottle Coke,1,2.95,7
15708,8/7/19 21:56,Pilau Rice,1,2.95,7
15708,8/7/19 21:56,Lemon Rice,1,3.95,7
15708,8/7/19 21:56,Korma - Chicken,1,8.95,7
15708,8/7/19 21:56,Chicken Tikka Masala,1,8.95,7
15708,8/7/19 21:56,Chicken Biryani,1,9.95,7
15707,8/7/19 20:22,Chicken Tikka Jalfrezi,1,8.95,2
15707,8/7/19 20:22,Chicken Tikka Balti,1,10.95,2
15706,8/7/19 20:13,Plain Rice,1,2.95,6
15706,8/7/19 20:13,Paratha,1,2.95,6
15706,8/7/19 20:13,Bombay Aloo,1,5.95,6
15706,8/7/19 20:13,Bhindi Bhajee,1,5.95,6
15706,8/7/19 20:13,Saag Paneer,1,5.95,6
15706,8/7/19 20:13,Mixed Vegetable Curry,1,5.95,6
15705,8/7/19 19:57,Plain Papadum,2,0.8,6
15705,8/7/19 19:57,Plain Naan,1,2.6,6
15705,8/7/19 19:57,Plain Rice,1,2.95,6
15705,8/7/19 19:57,Chicken Chaat,1,4.95,6
15705,8/7/19 19:57,Chicken Tikka,1,4.95,6
15705,8/7/19 19:57,Butter Chicken,1,9.95,6
15704,8/7/19 19:48,Garlic Naan,1,2.95,5
15704,8/7/19 19:48,Special Fried Rice,1,3.95,5
15704,8/7/19 19:48,Chicken Tikka,1,4.95,5
15704,8/7/19 19:48,Lamb Tikka,1,4.95,5
15704,8/7/19 19:48,Bhuna - Chicken Tikka,1,8.95,5
15702,8/7/19 19:29,Pilau Rice,1,2.95,2
15702,8/7/19 19:29,Chicken Tikka Jalfrezi,1,8.95,2
15701,8/7/19 17:44,Plain Papadum,2,0.8,6
15701,8/7/19 17:44,Pilau Rice,1,2.95,6
15701,8/7/19 17:44,Sheek Kebab,1,4.95,6
15701,8/7/19 17:44,COBRA ( LARGE ),1,5.95,6
15701,8/7/19 17:44,Lal Mirch Lamb,1,9.95,6
15701,8/7/19 17:44,Lamb Hari Mirch,1,9.95,6
15700,8/7/19 13:32,Garlic Naan,2,2.95,6
15700,8/7/19 13:32,Keema Naan,1,2.95,6
15700,8/7/19 13:32,Plain Rice,1,2.95,6
15700,8/7/19 13:32,Tandoori Chicken (1/4),1,4.95,6
15700,8/7/19 13:32,Curry - Chicken,1,7.95,6
15700,8/7/19 13:32,Bhuna - Chicken,1,8.95,6
15699,8/7/19 12:11,Plain Rice,1,2.95,6
15699,8/7/19 12:11,Vegetable Rice,2,3.95,6
15699,8/7/19 12:11,Curry - Lamb,1,7.95,6
15699,8/7/19 12:11,Korma - Chicken,1,8.95,6
15699,8/7/19 12:11,Chicken Tikka Masala,2,8.95,6
15699,8/7/19 12:11,Rogon - Lamb,1,8.95,6
15698,7/7/19 22:52,Plain Naan,2,2.6,8
15698,7/7/19 22:52,Garlic Naan,1,2.95,8
15698,7/7/19 22:52,Onion Bhajee,1,3.95,8
15698,7/7/19 22:52,Special Fried Rice,1,3.95,8
15698,7/7/19 22:52,Bombay Aloo,1,5.95,8
15698,7/7/19 22:52,Chicken Pakora,1,5.95,8
15698,7/7/19 22:52,Madras - Chicken,1,7.95,8
15698,7/7/19 22:52,Chicken Tikka (Main),2,8.95,8
15697,7/7/19 20:50,Peshwari Naan,1,2.95,5
15697,7/7/19 20:50,Garlic Naan,4,2.95,5
15697,7/7/19 20:50,Muttar Paneer,2,5.95,5
15697,7/7/19 20:50,Baingan Hari Mirch,1,5.95,5
15697,7/7/19 20:50,Tandoori Chicken (Main),1,8.95,5
15696,7/7/19 20:16,Garlic Naan,1,2.95,4
15696,7/7/19 20:16,Pilau Rice,1,2.95,4
15696,7/7/19 20:16,King Prawn Puree,1,5.95,4
15696,7/7/19 20:16,Dhansak - Chicken Tikka,1,8.95,4
15695,7/7/19 19:42,Mango Chutney,1,0.5,6
15695,7/7/19 19:42,Onion Chutney,1,0.5,6
15695,7/7/19 19:42,Plain Papadum,5,0.8,6
15695,7/7/19 19:42,Pilau Rice,2,2.95,6
15695,7/7/19 19:42,Korma Sauce,1,3.95,6
15695,7/7/19 19:42,Korma - Chicken,1,8.95,6
15694,7/7/19 19:40,Plain Papadum,1,0.8,7
15694,7/7/19 19:40,Plain Naan,2,2.6,7
15694,7/7/19 19:40,Pilau Rice,1,2.95,7
15694,7/7/19 19:40,Plain Rice,1,2.95,7
15694,7/7/19 19:40,French Fries,1,3.95,7
15694,7/7/19 19:40,Korma - Chicken,2,8.95,7
15694,7/7/19 19:40,Chicken Tikka Masala,1,8.95,7
15693,7/7/19 19:18,Green Salad,1,2.95,5
15693,7/7/19 19:18,Raitha,1,2.95,5
15693,7/7/19 19:18,Madras Sauce,1,3.95,5
15693,7/7/19 19:18,Mushroom Rice,1,3.95,5
15693,7/7/19 19:18,Chicken Tikka (Main),1,8.95,5
15692,7/7/19 19:12,Paratha,1,2.95,4
15692,7/7/19 19:12,King Prawn Puree,1,5.95,4
15692,7/7/19 19:12,Tarka Dall,1,5.95,4
15692,7/7/19 19:12,Chana Masala,1,5.95,4
15691,7/7/19 18:40,Plain Naan,1,2.6,3
15691,7/7/19 18:40,Bottle Diet Coke,1,2.95,3
15691,7/7/19 18:40,Chicken Biryani,1,9.95,3
15690,7/7/19 18:24,Paratha,1,2.95,4
15690,7/7/19 18:24,Vegetable Rice,1,3.95,4
15690,7/7/19 18:24,Madras - Chicken,1,7.95,4
15690,7/7/19 18:24,Dhansak - King Prawn,1,12.95,4
15689,7/7/19 18:22,Pilau Rice,2,2.95,9
15689,7/7/19 18:22,Garlic Naan,1,2.95,9
15689,7/7/19 18:22,Keema Naan,1,2.95,9
15689,7/7/19 18:22,Onion Bhajee,2,3.95,9
15689,7/7/19 18:22,Mushroom Rice,1,3.95,9
15689,7/7/19 18:22,Curry - Chicken,1,7.95,9
15689,7/7/19 18:22,Madras - Chicken,1,7.95,9
15689,7/7/19 18:22,Chicken Tikka Masala,1,8.95,9
15689,7/7/19 18:22,Dhansak - Chicken,1,8.95,9
15688,7/7/19 18:04,Mint Sauce,2,0.5,6
15688,7/7/19 18:04,Plain Papadum,4,0.8,6
15688,7/7/19 18:04,Garlic Naan,1,2.95,6
15688,7/7/19 18:04,Special Fried Rice,3,3.95,6
15688,7/7/19 18:04,Curry - Chicken,2,7.95,6
15688,7/7/19 18:04,Chicken Rezala,1,9.95,6
15687,7/7/19 18:02,Pilau Rice,1,2.95,4
15687,7/7/19 18:02,Garlic Naan,1,2.95,4
15687,7/7/19 18:02,Curry - Lamb,1,7.95,4
15687,7/7/19 18:02,Chicken Tikka Masala,1,8.95,4
15686,7/7/19 17:49,Peshwari Naan,1,2.95,3
15686,7/7/19 17:49,Chicken Tikka Masala,1,8.95,3
15686,7/7/19 17:49,Rogon - Lamb,1,8.95,3
15685,7/7/19 13:25,Pilau Rice,1,2.95,3
15685,7/7/19 13:25,Bombay Aloo,1,5.95,3
15685,7/7/19 13:25,Madras - Chicken,1,7.95,3
15684,6/7/19 21:51,Garlic Naan,2,2.95,9
15684,6/7/19 21:51,Pilau Rice,1,2.95,9
15684,6/7/19 21:51,Peshwari Naan,1,2.95,9
15684,6/7/19 21:51,Garlic Rice,2,3.95,9
15684,6/7/19 21:51,Special Fried Rice,1,3.95,9
15684,6/7/19 21:51,Onion Bhajee,3,3.95,9
15684,6/7/19 21:51,Chicken Tikka Masala,2,8.95,9
15684,6/7/19 21:51,Chicken Tikka Chilli Masala,1,8.95,9
15684,6/7/19 21:51,Butter Chicken,1,9.95,9
15683,6/7/19 21:49,Keema Naan,1,2.95,3
15683,6/7/19 21:49,Baingan Hari Mirch,1,5.95,3
15683,6/7/19 21:49,Lamb Tikka Biryani,1,10.95,3
15682,6/7/19 21:25,Plain Naan,1,2.6,6
15682,6/7/19 21:25,Garlic Naan,2,2.95,6
15682,6/7/19 21:25,Plain Rice,1,2.95,6
15682,6/7/19 21:25,Raitha,1,2.95,6
15682,6/7/19 21:25,Curry - Lamb,1,7.95,6
15682,6/7/19 21:25,Butter Chicken,2,9.95,6
15680,6/7/19 20:47,Garlic Naan,5,2.95,4
15680,6/7/19 20:47,Madras Sauce,1,3.95,4
15680,6/7/19 20:47,Tandoori Fish,1,5.95,4
15680,6/7/19 20:47,Tandoori Mixed Grill,1,11.95,4
15679,6/7/19 20:47,Mango Chutney,1,0.5,9
15679,6/7/19 20:47,Plain Papadum,2,0.8,9
15679,6/7/19 20:47,Chapati,1,1.95,9
15679,6/7/19 20:47,Pilau Rice,1,2.95,9
15679,6/7/19 20:47,Prawn Puree,1,4.95,9
15679,6/7/19 20:47,Lamb Tikka,1,4.95,9
15679,6/7/19 20:47,Saag Aloo,1,5.95,9
15679,6/7/19 20:47,Madras - Chicken,1,7.95,9
15679,6/7/19 20:47,Korma - Chicken,1,8.95,9
15678,6/7/19 20:31,Plain Papadum,2,0.8,6
15678,6/7/19 20:31,Garlic Naan,1,2.95,6
15678,6/7/19 20:31,Mushroom Rice,1,3.95,6
15678,6/7/19 20:31,Saag Rice,1,3.95,6
15678,6/7/19 20:31,Chicken Tikka Jalfrezi,1,8.95,6
15678,6/7/19 20:31,Tandoori Mixed Grill,1,11.95,6
15677,6/7/19 20:23,Plain Papadum,4,0.8,5
15677,6/7/19 20:23,Pilau Rice,1,2.95,5
15677,6/7/19 20:23,Aloo Gobi,1,5.95,5
15677,6/7/19 20:23,Vindaloo - Chicken,1,7.95,5
15677,6/7/19 20:23,Chicken Roshni,1,9.95,5
15676,6/7/19 19:57,Keema Naan,2,2.95,5
15676,6/7/19 19:57,Mushroom Rice,1,3.95,5
15676,6/7/19 19:57,Lemon Rice,1,3.95,5
15676,6/7/19 19:57,Vindaloo - Chicken,1,7.95,5
15676,6/7/19 19:57,Chicken Tikka Chilli Masala,1,8.95,5
15675,6/7/19 19:47,Pilau Rice,1,2.95,5
15675,6/7/19 19:47,Garlic Naan,1,2.95,5
15675,6/7/19 19:47,Bombay Aloo,1,5.95,5
15675,6/7/19 19:47,Chicken Tikka (Main),1,8.95,5
15675,6/7/19 19:47,Chicken Biryani,1,9.95,5
15674,6/7/19 19:44,Red Sauce,1,0.5,7
15674,6/7/19 19:44,Keema Naan,1,2.95,7
15674,6/7/19 19:44,Onion Bhajee,1,3.95,7
15674,6/7/19 19:44,Mushroom Rice,1,3.95,7
15674,6/7/19 19:44,Bombay Aloo,1,5.95,7
15674,6/7/19 19:44,Chicken Tikka Masala,1,8.95,7
15674,6/7/19 19:44,Chicken Tikka Biryani,1,10.95,7
15673,6/7/19 19:33,Chapati,7,1.95,3
15673,6/7/19 19:33,Tarka Dall,1,5.95,3
15673,6/7/19 19:33,Chicken Karahi,1,8.95,3
15672,6/7/19 19:30,Mango Chutney,1,0.5,6
15672,6/7/19 19:30,Plain Papadum,1,0.8,6
15672,6/7/19 19:30,Peshwari Naan,1,2.95,6
15672,6/7/19 19:30,Pilau Rice,1,2.95,6
15672,6/7/19 19:30,Korma Sauce,1,3.95,6
15672,6/7/19 19:30,Pathia - Chicken,1,8.95,6
15671,6/7/19 19:22,Plain Papadum,2,0.8,5
15671,6/7/19 19:22,Peshwari Naan,1,2.95,5
15671,6/7/19 19:22,Pilau Rice,1,2.95,5
15671,6/7/19 19:22,Onion Bhajee,1,3.95,5
15671,6/7/19 19:22,Bhuna - Chicken,2,8.95,5
15670,6/7/19 19:18,Mango Chutney,1,0.5,13
15670,6/7/19 19:18,Lime Pickle,1,0.5,13
15670,6/7/19 19:18,Plain Papadum,2,0.8,13
15670,6/7/19 19:18,Tandoori Roti,2,2.6,13
15670,6/7/19 19:18,Peshwari Naan,2,2.95,13
